/hpc/group/yizhanglab/vk93/micromamba-envs/envs/codex-sthd/lib/python3.10/site-packages/dask/dataframe/__init__.py:31: FutureWarning: The legacy Dask DataFrame implementation is deprecated and will be removed in a future version. Set the configuration option `dataframe.query-planning` to `True` or None to enable the new Dask Dataframe implementation and silence this warning.
  warnings.warn(
/hpc/group/yizhanglab/vk93/micromamba-envs/envs/codex-sthd/lib/python3.10/site-packages/xarray_schema/__init__.py:1: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import DistributionNotFound, get_distribution
/hpc/group/yizhanglab/vk93/micromamba-envs/envs/codex-sthd/lib/python3.10/site-packages/anndata/utils.py:434: FutureWarning: Importing read_text from `anndata` is deprecated. Import anndata.io.read_text instead.
  warnings.warn(msg, FutureWarning)
Locked Random Seed: 43
/hpc/group/yizhanglab/vk93/micromamba-envs/envs/codex-sthd/lib/python3.10/site-packages/anndata/_core/aligned_df.py:68: ImplicitModificationWarning: Transforming to str index.
  warnings.warn("Transforming to str index.", ImplicitModificationWarning)
/hpc/group/yizhanglab/vk93/sthd-codex/run_exp.py:105: FutureWarning: In the future, the default backend for leiden will be igraph instead of leidenalg.

 To achieve the future defaults please pass: flavor="igraph" and n_iterations=2.  directed must also be False to work with igraph's implementation.
  sc.tl.leiden(adata, resolution=1.0, key_added='vgae_leiden')
Building cKDTree for instant spatial querying...
Calculating rigid partitions...
Extracting 64 patches with halo...
  0%|          | 0/64 [00:00<?, ?it/s]  2%|▏         | 1/64 [00:00<00:19,  3.21it/s]  3%|▎         | 2/64 [00:00<00:19,  3.22it/s]  5%|▍         | 3/64 [00:00<00:19,  3.14it/s]  6%|▋         | 4/64 [00:01<00:18,  3.22it/s]  8%|▊         | 5/64 [00:01<00:18,  3.17it/s]  9%|▉         | 6/64 [00:01<00:18,  3.19it/s] 11%|█         | 7/64 [00:02<00:17,  3.18it/s] 12%|█▎        | 8/64 [00:02<00:17,  3.17it/s] 14%|█▍        | 9/64 [00:02<00:17,  3.22it/s] 16%|█▌        | 10/64 [00:03<00:16,  3.23it/s] 17%|█▋        | 11/64 [00:03<00:16,  3.20it/s] 19%|█▉        | 12/64 [00:03<00:16,  3.17it/s] 20%|██        | 13/64 [00:04<00:16,  3.15it/s] 22%|██▏       | 14/64 [00:04<00:15,  3.17it/s] 23%|██▎       | 15/64 [00:04<00:15,  3.17it/s] 25%|██▌       | 16/64 [00:05<00:15,  3.16it/s] 27%|██▋       | 17/64 [00:05<00:14,  3.21it/s] 28%|██▊       | 18/64 [00:05<00:14,  3.20it/s] 30%|██▉       | 19/64 [00:05<00:14,  3.16it/s] 31%|███▏      | 20/64 [00:06<00:13,  3.16it/s] 33%|███▎      | 21/64 [00:06<00:13,  3.17it/s] 34%|███▍      | 22/64 [00:06<00:13,  3.19it/s] 36%|███▌      | 23/64 [00:07<00:12,  3.19it/s] 38%|███▊      | 24/64 [00:07<00:12,  3.21it/s] 39%|███▉      | 25/64 [00:07<00:12,  3.20it/s] 41%|████      | 26/64 [00:08<00:11,  3.18it/s] 42%|████▏     | 27/64 [00:08<00:11,  3.17it/s] 44%|████▍     | 28/64 [00:08<00:11,  3.19it/s] 45%|████▌     | 29/64 [00:09<00:11,  3.16it/s] 47%|████▋     | 30/64 [00:09<00:10,  3.17it/s] 48%|████▊     | 31/64 [00:09<00:10,  3.17it/s] 50%|█████     | 32/64 [00:10<00:10,  3.19it/s] 52%|█████▏    | 33/64 [00:10<00:09,  3.19it/s] 53%|█████▎    | 34/64 [00:10<00:09,  3.01it/s] 55%|█████▍    | 35/64 [00:11<00:09,  3.04it/s] 56%|█████▋    | 36/64 [00:11<00:09,  2.98it/s] 58%|█████▊    | 37/64 [00:11<00:09,  2.95it/s] 59%|█████▉    | 38/64 [00:12<00:09,  2.69it/s] 61%|██████    | 39/64 [00:12<00:09,  2.78it/s] 62%|██████▎   | 40/64 [00:12<00:08,  2.83it/s] 64%|██████▍   | 41/64 [00:13<00:07,  2.90it/s] 66%|██████▌   | 42/64 [00:13<00:07,  2.92it/s] 67%|██████▋   | 43/64 [00:13<00:07,  2.97it/s] 69%|██████▉   | 44/64 [00:14<00:06,  3.04it/s] 70%|███████   | 45/64 [00:14<00:06,  3.05it/s] 72%|███████▏  | 46/64 [00:14<00:05,  3.09it/s] 73%|███████▎  | 47/64 [00:15<00:05,  3.07it/s] 75%|███████▌  | 48/64 [00:15<00:05,  3.08it/s] 77%|███████▋  | 49/64 [00:15<00:04,  3.07it/s] 78%|███████▊  | 50/64 [00:16<00:04,  3.08it/s] 80%|███████▉  | 51/64 [00:16<00:04,  3.05it/s] 81%|████████▏ | 52/64 [00:16<00:03,  3.07it/s] 83%|████████▎ | 53/64 [00:17<00:03,  3.12it/s] 84%|████████▍ | 54/64 [00:17<00:03,  3.13it/s] 86%|████████▌ | 55/64 [00:17<00:02,  3.20it/s] 88%|████████▊ | 56/64 [00:18<00:02,  3.17it/s] 89%|████████▉ | 57/64 [00:18<00:02,  3.15it/s] 91%|█████████ | 58/64 [00:18<00:01,  3.12it/s] 92%|█████████▏| 59/64 [00:18<00:01,  3.12it/s] 94%|█████████▍| 60/64 [00:19<00:01,  3.15it/s] 95%|█████████▌| 61/64 [00:19<00:01,  2.74it/s] 97%|█████████▋| 62/64 [00:20<00:00,  2.84it/s] 98%|█████████▊| 63/64 [00:20<00:00,  2.96it/s]100%|██████████| 64/64 [00:20<00:00,  2.89it/s]100%|██████████| 64/64 [00:20<00:00,  3.08it/s]
Iter 0 | Total: 35.9649 | LL: -32.7685 | CE: 10.6547
Iter 29 | Total: 22.0777 | LL: -15.0310 | CE: 23.4890
Iter 0 | Total: 35.8516 | LL: -32.7697 | CE: 10.2728
Iter 1 | Total: 31.9115 | LL: -28.8446 | CE: 10.2228
Iter 2 | Total: 29.4343 | LL: -26.3916 | CE: 10.1422
Iter 3 | Total: 27.6650 | LL: -24.6263 | CE: 10.1288
Iter 4 | Total: 26.2953 | LL: -23.2318 | CE: 10.2116
Iter 5 | Total: 25.2004 | LL: -22.0799 | CE: 10.4016
Iter 6 | Total: 24.3258 | LL: -21.1158 | CE: 10.7001
Iter 7 | Total: 23.6372 | LL: -20.3068 | CE: 11.1015
Iter 8 | Total: 23.1013 | LL: -19.6226 | CE: 11.5956
Iter 9 | Total: 22.6859 | LL: -19.0346 | CE: 12.1712
Iter 10 | Total: 22.3650 | LL: -18.5198 | CE: 12.8173
Iter 11 | Total: 22.1209 | LL: -18.0637 | CE: 13.5239
Iter 12 | Total: 21.9442 | LL: -17.6595 | CE: 14.2823
Iter 13 | Total: 21.8302 | LL: -17.3046 | CE: 15.0851
Iter 14 | Total: 21.7745 | LL: -16.9968 | CE: 15.9258
Iter 15 | Total: 21.7708 | LL: -16.7314 | CE: 16.7982
Iter 16 | Total: 21.8113 | LL: -16.5027 | CE: 17.6954
Iter 17 | Total: 21.8881 | LL: -16.3053 | CE: 18.6091
Iter 18 | Total: 21.9933 | LL: -16.1346 | CE: 19.5290
Iter 19 | Total: 22.1195 | LL: -15.9866 | CE: 20.4430
Iter 20 | Total: 22.2603 | LL: -15.8583 | CE: 21.3400
Iter 21 | Total: 22.4099 | LL: -15.7466 | CE: 22.2109
Iter 22 | Total: 22.5641 | LL: -15.6494 | CE: 23.0488
Iter 23 | Total: 22.7193 | LL: -15.5646 | CE: 23.8491
Iter 24 | Total: 22.8731 | LL: -15.4904 | CE: 24.6088
Iter 25 | Total: 23.0236 | LL: -15.4254 | CE: 25.3273
Iter 26 | Total: 23.1699 | LL: -15.3683 | CE: 26.0056
Iter 27 | Total: 23.3116 | LL: -15.3180 | CE: 26.6455
Iter 28 | Total: 23.4485 | LL: -15.2736 | CE: 27.2497
Iter 29 | Total: 23.5806 | LL: -15.2343 | CE: 27.8209
Iter 0 | Total: 34.6080 | LL: -31.4143 | CE: 10.6458
Iter 1 | Total: 31.0813 | LL: -27.9153 | CE: 10.5532
Iter 2 | Total: 28.6772 | LL: -25.5653 | CE: 10.3730
Iter 3 | Total: 26.9525 | LL: -23.8817 | CE: 10.2362
Iter 4 | Total: 25.6595 | LL: -22.6015 | CE: 10.1932
Iter 5 | Total: 24.6535 | LL: -21.5767 | CE: 10.2561
Iter 6 | Total: 23.8527 | LL: -20.7269 | CE: 10.4192
Iter 7 | Total: 23.2072 | LL: -20.0058 | CE: 10.6714
Iter 8 | Total: 22.6791 | LL: -19.3785 | CE: 11.0020
Iter 9 | Total: 22.2388 | LL: -18.8184 | CE: 11.4013
Iter 10 | Total: 21.8702 | LL: -18.3119 | CE: 11.8609
Iter 11 | Total: 21.5707 | LL: -17.8587 | CE: 12.3732
Iter 12 | Total: 21.3407 | LL: -17.4611 | CE: 12.9318
Iter 13 | Total: 21.1770 | LL: -17.1177 | CE: 13.5311
Iter 14 | Total: 21.0741 | LL: -16.8243 | CE: 14.1662
Iter 15 | Total: 21.0251 | LL: -16.5755 | CE: 14.8323
Iter 16 | Total: 21.0225 | LL: -16.3652 | CE: 15.5242
Iter 17 | Total: 21.0581 | LL: -16.1874 | CE: 16.2358
Iter 18 | Total: 21.1238 | LL: -16.0361 | CE: 16.9591
Iter 19 | Total: 21.2123 | LL: -15.9066 | CE: 17.6854
Iter 20 | Total: 21.3172 | LL: -15.7952 | CE: 18.4067
Iter 21 | Total: 21.4341 | LL: -15.6987 | CE: 19.1178
Iter 22 | Total: 21.5596 | LL: -15.6148 | CE: 19.8162
Iter 23 | Total: 21.6916 | LL: -15.5415 | CE: 20.5005
Iter 24 | Total: 21.8283 | LL: -15.4772 | CE: 21.1702
Iter 25 | Total: 21.9685 | LL: -15.4208 | CE: 21.8255
Iter 26 | Total: 22.1111 | LL: -15.3712 | CE: 22.4663
Iter 27 | Total: 22.2554 | LL: -15.3275 | CE: 23.0930
Iter 28 | Total: 22.4007 | LL: -15.2890 | CE: 23.7055
Iter 29 | Total: 22.5462 | LL: -15.2550 | CE: 24.3037
Iter 0 | Total: 38.8914 | LL: -35.8147 | CE: 10.2556
Iter 1 | Total: 33.7964 | LL: -30.7406 | CE: 10.1861
Iter 2 | Total: 30.7625 | LL: -27.7452 | CE: 10.0576
Iter 3 | Total: 28.6908 | LL: -25.7021 | CE: 9.9621
Iter 4 | Total: 27.1193 | LL: -24.1422 | CE: 9.9237
Iter 5 | Total: 25.8604 | LL: -22.8743 | CE: 9.9536
Iter 6 | Total: 24.8371 | LL: -21.8198 | CE: 10.0575
Iter 7 | Total: 24.0081 | LL: -20.9372 | CE: 10.2366
Iter 8 | Total: 23.3392 | LL: -20.1927 | CE: 10.4884
Iter 9 | Total: 22.7977 | LL: -19.5553 | CE: 10.8079
Iter 10 | Total: 22.3558 | LL: -18.9991 | CE: 11.1888
Iter 11 | Total: 21.9945 | LL: -18.5072 | CE: 11.6244
Iter 12 | Total: 21.7037 | LL: -18.0713 | CE: 12.1081
Iter 13 | Total: 21.4774 | LL: -17.6872 | CE: 12.6340
Iter 14 | Total: 21.3102 | LL: -17.3511 | CE: 13.1969
Iter 15 | Total: 21.1965 | LL: -17.0589 | CE: 13.7919
Iter 16 | Total: 21.1303 | LL: -16.8060 | CE: 14.4145
Iter 17 | Total: 21.1052 | LL: -16.5873 | CE: 15.0596
Iter 18 | Total: 21.1146 | LL: -16.3981 | CE: 15.7216
Iter 19 | Total: 21.1523 | LL: -16.2340 | CE: 16.3942
Iter 20 | Total: 21.2127 | LL: -16.0912 | CE: 17.0717
Iter 21 | Total: 21.2912 | LL: -15.9666 | CE: 17.7488
Iter 22 | Total: 21.3837 | LL: -15.8574 | CE: 18.4210
Iter 23 | Total: 21.4869 | LL: -15.7616 | CE: 19.0841
Iter 24 | Total: 21.5977 | LL: -15.6773 | CE: 19.7346
Iter 25 | Total: 21.7138 | LL: -15.6029 | CE: 20.3697
Iter 26 | Total: 21.8334 | LL: -15.5372 | CE: 20.9875
Iter 27 | Total: 21.9549 | LL: -15.4789 | CE: 21.5866
Iter 28 | Total: 22.0772 | LL: -15.4272 | CE: 22.1665
Iter 29 | Total: 22.1994 | LL: -15.3813 | CE: 22.7271
Iter 0 | Total: 36.0905 | LL: -33.0176 | CE: 10.2429
Iter 1 | Total: 32.0934 | LL: -29.0339 | CE: 10.1983
Iter 2 | Total: 29.5008 | LL: -26.4634 | CE: 10.1247
Iter 3 | Total: 27.6306 | LL: -24.5948 | CE: 10.1194
Iter 4 | Total: 26.1888 | LL: -23.1265 | CE: 10.2078
Iter 5 | Total: 25.0435 | LL: -21.9244 | CE: 10.3970
Iter 6 | Total: 24.1339 | LL: -20.9283 | CE: 10.6853
Iter 7 | Total: 23.4210 | LL: -20.1012 | CE: 11.0659
Iter 8 | Total: 22.8654 | LL: -19.4066 | CE: 11.5293
Iter 9 | Total: 22.4287 | LL: -18.8092 | CE: 12.0648
Iter 10 | Total: 22.0824 | LL: -18.2835 | CE: 12.6628
Iter 11 | Total: 21.8114 | LL: -17.8172 | CE: 13.3141
Iter 12 | Total: 21.6100 | LL: -17.4066 | CE: 14.0111
Iter 13 | Total: 21.4742 | LL: -17.0499 | CE: 14.7476
Iter 14 | Total: 21.3983 | LL: -16.7428 | CE: 15.5181
Iter 15 | Total: 21.3743 | LL: -16.4789 | CE: 16.3179
Iter 16 | Total: 21.3940 | LL: -16.2514 | CE: 17.1419
Iter 17 | Total: 21.4495 | LL: -16.0544 | CE: 17.9835
Iter 18 | Total: 21.5335 | LL: -15.8833 | CE: 18.8340
Iter 19 | Total: 21.6390 | LL: -15.7341 | CE: 19.6829
Iter 20 | Total: 21.7600 | LL: -15.6040 | CE: 20.5197
Iter 21 | Total: 21.8914 | LL: -15.4905 | CE: 21.3362
Iter 22 | Total: 22.0292 | LL: -15.3914 | CE: 22.1260
Iter 23 | Total: 22.1701 | LL: -15.3048 | CE: 22.8846
Iter 24 | Total: 22.3119 | LL: -15.2290 | CE: 23.6096
Iter 25 | Total: 22.4527 | LL: -15.1626 | CE: 24.3002
Iter 26 | Total: 22.5916 | LL: -15.1044 | CE: 24.9572
Iter 27 | Total: 22.7278 | LL: -15.0532 | CE: 25.5820
Iter 28 | Total: 22.8611 | LL: -15.0081 | CE: 26.1766
Iter 29 | Total: 22.9912 | LL: -14.9682 | CE: 26.7432
Iter 0 | Total: 35.1007 | LL: -31.9751 | CE: 10.4188
Iter 1 | Total: 31.4068 | LL: -28.3006 | CE: 10.3540
Iter 2 | Total: 29.0118 | LL: -25.9400 | CE: 10.2395
Iter 3 | Total: 27.2835 | LL: -24.2292 | CE: 10.1810
Iter 4 | Total: 25.9480 | LL: -22.8847 | CE: 10.2107
Iter 5 | Total: 24.8844 | LL: -21.7817 | CE: 10.3426
Iter 6 | Total: 24.0366 | LL: -20.8628 | CE: 10.5792
Iter 7 | Total: 23.3680 | LL: -20.0932 | CE: 10.9159
Iter 8 | Total: 22.8434 | LL: -19.4401 | CE: 11.3443
Iter 9 | Total: 22.4297 | LL: -18.8734 | CE: 11.8543
Iter 10 | Total: 22.1022 | LL: -18.3715 | CE: 12.4356
Iter 11 | Total: 21.8476 | LL: -17.9238 | CE: 13.0791
Iter 12 | Total: 21.6608 | LL: -17.5279 | CE: 13.7764
Iter 13 | Total: 21.5386 | LL: -17.1824 | CE: 14.5205
Iter 14 | Total: 21.4760 | LL: -16.8844 | CE: 15.3052
Iter 15 | Total: 21.4662 | LL: -16.6289 | CE: 16.1245
Iter 16 | Total: 21.5019 | LL: -16.4102 | CE: 16.9724
Iter 17 | Total: 21.5754 | LL: -16.2229 | CE: 17.8414
Iter 18 | Total: 21.6791 | LL: -16.0624 | CE: 18.7224
Iter 19 | Total: 21.8056 | LL: -15.9241 | CE: 19.6050
Iter 20 | Total: 21.9483 | LL: -15.8045 | CE: 20.4793
Iter 21 | Total: 22.1017 | LL: -15.7006 | CE: 21.3371
Iter 22 | Total: 22.2615 | LL: -15.6099 | CE: 22.1722
Iter 23 | Total: 22.4243 | LL: -15.5305 | CE: 22.9793
Iter 24 | Total: 22.5873 | LL: -15.4609 | CE: 23.7547
Iter 25 | Total: 22.7487 | LL: -15.3998 | CE: 24.4960
Iter 26 | Total: 22.9069 | LL: -15.3462 | CE: 25.2024
Iter 27 | Total: 23.0611 | LL: -15.2989 | CE: 25.8739
Iter 28 | Total: 23.2108 | LL: -15.2574 | CE: 26.5114
Iter 29 | Total: 23.3556 | LL: -15.2207 | CE: 27.1161
Iter 0 | Total: 37.8889 | LL: -34.7277 | CE: 10.5375
Iter 1 | Total: 33.2886 | LL: -30.1607 | CE: 10.4262
Iter 2 | Total: 30.5379 | LL: -27.4666 | CE: 10.2377
Iter 3 | Total: 28.7151 | LL: -25.6869 | CE: 10.0942
Iter 4 | Total: 27.3467 | LL: -24.3418 | CE: 10.0165
Iter 5 | Total: 26.2309 | LL: -23.2291 | CE: 10.0058
Iter 6 | Total: 25.2907 | LL: -22.2727 | CE: 10.0601
Iter 7 | Total: 24.4971 | LL: -21.4440 | CE: 10.1770
Iter 8 | Total: 23.8300 | LL: -20.7242 | CE: 10.3529
Iter 9 | Total: 23.2675 | LL: -20.0925 | CE: 10.5833
Iter 10 | Total: 22.7908 | LL: -19.5318 | CE: 10.8632
Iter 11 | Total: 22.3895 | LL: -19.0331 | CE: 11.1882
Iter 12 | Total: 22.0574 | LL: -18.5911 | CE: 11.5543
Iter 13 | Total: 21.7888 | LL: -18.2014 | CE: 11.9581
Iter 14 | Total: 21.5782 | LL: -17.8593 | CE: 12.3965
Iter 15 | Total: 21.4206 | LL: -17.5605 | CE: 12.8669
Iter 16 | Total: 21.3116 | LL: -17.3018 | CE: 13.3662
Iter 17 | Total: 21.2469 | LL: -17.0796 | CE: 13.8910
Iter 18 | Total: 21.2211 | LL: -16.8899 | CE: 14.4371
Iter 19 | Total: 21.2281 | LL: -16.7281 | CE: 15.0000
Iter 20 | Total: 21.2619 | LL: -16.5894 | CE: 15.5750
Iter 21 | Total: 21.3174 | LL: -16.4699 | CE: 16.1581
Iter 22 | Total: 21.3901 | LL: -16.3664 | CE: 16.7458
Iter 23 | Total: 21.4766 | LL: -16.2762 | CE: 17.3347
Iter 24 | Total: 21.5739 | LL: -16.1974 | CE: 17.9216
Iter 25 | Total: 21.6796 | LL: -16.1284 | CE: 18.5040
Iter 26 | Total: 21.7917 | LL: -16.0678 | CE: 19.0798
Iter 27 | Total: 21.9087 | LL: -16.0145 | CE: 19.6475
Iter 28 | Total: 22.0293 | LL: -15.9675 | CE: 20.2059
Iter 29 | Total: 22.1525 | LL: -15.9261 | CE: 20.7544
Iter 0 | Total: 35.9939 | LL: -32.8896 | CE: 10.3477
Iter 1 | Total: 31.9902 | LL: -28.9024 | CE: 10.2927
Iter 2 | Total: 29.4288 | LL: -26.3709 | CE: 10.1929
Iter 3 | Total: 27.6276 | LL: -24.5806 | CE: 10.1567
Iter 4 | Total: 26.2634 | LL: -23.1983 | CE: 10.2172
Iter 5 | Total: 25.1852 | LL: -22.0704 | CE: 10.3829
Iter 6 | Total: 24.3249 | LL: -21.1295 | CE: 10.6514
Iter 7 | Total: 23.6459 | LL: -20.3415 | CE: 11.0146
Iter 8 | Total: 23.1162 | LL: -19.6775 | CE: 11.4624
Iter 9 | Total: 22.7045 | LL: -19.1092 | CE: 11.9844
Iter 10 | Total: 22.3852 | LL: -18.6139 | CE: 12.5712
Iter 11 | Total: 22.1420 | LL: -18.1777 | CE: 13.2143
Iter 12 | Total: 21.9656 | LL: -17.7937 | CE: 13.9065
Iter 13 | Total: 21.8501 | LL: -17.4576 | CE: 14.6417
Iter 14 | Total: 21.7895 | LL: -17.1652 | CE: 15.4142
Iter 15 | Total: 21.7778 | LL: -16.9121 | CE: 16.2190
Iter 16 | Total: 21.8080 | LL: -16.6929 | CE: 17.0502
Iter 17 | Total: 21.8731 | LL: -16.5028 | CE: 17.9009
Iter 18 | Total: 21.9659 | LL: -16.3374 | CE: 18.7619
Iter 19 | Total: 22.0797 | LL: -16.1928 | CE: 19.6229
Iter 20 | Total: 22.2085 | LL: -16.0663 | CE: 20.4741
Iter 21 | Total: 22.3478 | LL: -15.9554 | CE: 21.3079
Iter 22 | Total: 22.4938 | LL: -15.8582 | CE: 22.1186
Iter 23 | Total: 22.6436 | LL: -15.7730 | CE: 22.9018
Iter 24 | Total: 22.7947 | LL: -15.6983 | CE: 23.6545
Iter 25 | Total: 22.9451 | LL: -15.6327 | CE: 24.3746
Iter 26 | Total: 23.0934 | LL: -15.5751 | CE: 25.0611
Iter 27 | Total: 23.2386 | LL: -15.5244 | CE: 25.7143
Iter 28 | Total: 23.3802 | LL: -15.4797 | CE: 26.3350
Iter 29 | Total: 23.5177 | LL: -15.4402 | CE: 26.9248
Iter 0 | Total: 34.3595 | LL: -31.2107 | CE: 10.4961
Iter 1 | Total: 30.9167 | LL: -27.7858 | CE: 10.4364
Iter 2 | Total: 28.6360 | LL: -25.5401 | CE: 10.3197
Iter 3 | Total: 26.9614 | LL: -23.8873 | CE: 10.2470
Iter 4 | Total: 25.6647 | LL: -22.5875 | CE: 10.2574
Iter 5 | Total: 24.6412 | LL: -21.5316 | CE: 10.3653
Iter 6 | Total: 23.8323 | LL: -20.6608 | CE: 10.5716
Iter 7 | Total: 23.1942 | LL: -19.9331 | CE: 10.8702
Iter 8 | Total: 22.6871 | LL: -19.3111 | CE: 11.2533
Iter 9 | Total: 22.2767 | LL: -18.7629 | CE: 11.7126
Iter 10 | Total: 21.9404 | LL: -18.2684 | CE: 12.2400
Iter 11 | Total: 21.6695 | LL: -17.8210 | CE: 12.8283
Iter 12 | Total: 21.4639 | LL: -17.4227 | CE: 13.4707
Iter 13 | Total: 21.3240 | LL: -17.0756 | CE: 14.1613
Iter 14 | Total: 21.2464 | LL: -16.7780 | CE: 14.8945
Iter 15 | Total: 21.2240 | LL: -16.5245 | CE: 15.6653
Iter 16 | Total: 21.2490 | LL: -16.3085 | CE: 16.4681
Iter 17 | Total: 21.3131 | LL: -16.1241 | CE: 17.2965
Iter 18 | Total: 21.4087 | LL: -15.9659 | CE: 18.1427
Iter 19 | Total: 21.5289 | LL: -15.8296 | CE: 18.9974
Iter 20 | Total: 21.6673 | LL: -15.7118 | CE: 19.8518
Iter 21 | Total: 21.8189 | LL: -15.6095 | CE: 20.6978
Iter 22 | Total: 21.9792 | LL: -15.5207 | CE: 21.5286
Iter 23 | Total: 22.1447 | LL: -15.4433 | CE: 22.3381
Iter 24 | Total: 22.3124 | LL: -15.3759 | CE: 23.1216
Iter 25 | Total: 22.4799 | LL: -15.3172 | CE: 23.8758
Iter 26 | Total: 22.6456 | LL: -15.2660 | CE: 24.5986
Iter 27 | Total: 22.8080 | LL: -15.2213 | CE: 25.2891
Iter 28 | Total: 22.9662 | LL: -15.1822 | CE: 25.9467
Iter 29 | Total: 23.1195 | LL: -15.1480 | CE: 26.5716
Iter 0 | Total: 34.8867 | LL: -31.7421 | CE: 10.4822
Iter 1 | Total: 31.2870 | LL: -28.1644 | CE: 10.4090
Iter 2 | Total: 28.8971 | LL: -25.8128 | CE: 10.2811
Iter 3 | Total: 27.1663 | LL: -24.1017 | CE: 10.2153
Iter 4 | Total: 25.8306 | LL: -22.7577 | CE: 10.2430
Iter 5 | Total: 24.7696 | LL: -21.6581 | CE: 10.3715
Iter 6 | Total: 23.9259 | LL: -20.7463 | CE: 10.5986
Iter 7 | Total: 23.2616 | LL: -19.9864 | CE: 10.9174
Iter 8 | Total: 22.7401 | LL: -19.3446 | CE: 11.3185
Iter 9 | Total: 22.3281 | LL: -18.7905 | CE: 11.7918
Iter 10 | Total: 22.0030 | LL: -18.3047 | CE: 12.3278
Iter 11 | Total: 21.7530 | LL: -17.8775 | CE: 12.9183
Iter 12 | Total: 21.5701 | LL: -17.5031 | CE: 13.5565
Iter 13 | Total: 21.4478 | LL: -17.1768 | CE: 14.2366
Iter 14 | Total: 21.3804 | LL: -16.8943 | CE: 14.9534
Iter 15 | Total: 21.3621 | LL: -16.6514 | CE: 15.7023
Iter 16 | Total: 21.3863 | LL: -16.4429 | CE: 16.4779
Iter 17 | Total: 21.4458 | LL: -16.2635 | CE: 17.2742
Iter 18 | Total: 21.5335 | LL: -16.1085 | CE: 18.0831
Iter 19 | Total: 21.6427 | LL: -15.9740 | CE: 18.8957
Iter 20 | Total: 21.7677 | LL: -15.8566 | CE: 19.7036
Iter 21 | Total: 21.9041 | LL: -15.7541 | CE: 20.4998
Iter 22 | Total: 22.0481 | LL: -15.6645 | CE: 21.2788
Iter 23 | Total: 22.1968 | LL: -15.5860 | CE: 22.0360
Iter 24 | Total: 22.3477 | LL: -15.5174 | CE: 22.7678
Iter 25 | Total: 22.4989 | LL: -15.4574 | CE: 23.4717
Iter 26 | Total: 22.6489 | LL: -15.4048 | CE: 24.1470
Iter 27 | Total: 22.7970 | LL: -15.3589 | CE: 24.7936
Iter 28 | Total: 22.9423 | LL: -15.3186 | CE: 25.4124
Iter 29 | Total: 23.0845 | LL: -15.2833 | CE: 26.0043
Iter 0 | Total: 34.0161 | LL: -30.8700 | CE: 10.4871
Iter 1 | Total: 30.7998 | LL: -27.6652 | CE: 10.4485
Iter 2 | Total: 28.6633 | LL: -25.5469 | CE: 10.3882
Iter 3 | Total: 27.0938 | LL: -23.9707 | CE: 10.4101
Iter 4 | Total: 25.8684 | LL: -22.7054 | CE: 10.5435
Iter 5 | Total: 24.8880 | LL: -21.6491 | CE: 10.7964
Iter 6 | Total: 24.1038 | LL: -20.7540 | CE: 11.1661
Iter 7 | Total: 23.4877 | LL: -19.9949 | CE: 11.6429
Iter 8 | Total: 23.0143 | LL: -19.3501 | CE: 12.2139
Iter 9 | Total: 22.6556 | LL: -18.7958 | CE: 12.8658
Iter 10 | Total: 22.3886 | LL: -18.3127 | CE: 13.5863
Iter 11 | Total: 22.1989 | LL: -17.8893 | CE: 14.3652
Iter 12 | Total: 22.0768 | LL: -17.5186 | CE: 15.1940
Iter 13 | Total: 22.0152 | LL: -17.1953 | CE: 16.0661
Iter 14 | Total: 22.0077 | LL: -16.9152 | CE: 16.9753
Iter 15 | Total: 22.0482 | LL: -16.6735 | CE: 17.9155
Iter 16 | Total: 22.1296 | LL: -16.4657 | CE: 18.8797
Iter 17 | Total: 22.2446 | LL: -16.2870 | CE: 19.8586
Iter 18 | Total: 22.3851 | LL: -16.1331 | CE: 20.8400
Iter 19 | Total: 22.5432 | LL: -16.0002 | CE: 21.8100
Iter 20 | Total: 22.7120 | LL: -15.8851 | CE: 22.7562
Iter 21 | Total: 22.8860 | LL: -15.7851 | CE: 23.6696
Iter 22 | Total: 23.0616 | LL: -15.6981 | CE: 24.5450
Iter 23 | Total: 23.2360 | LL: -15.6223 | CE: 25.3790
Iter 24 | Total: 23.4070 | LL: -15.5561 | CE: 26.1699
Iter 25 | Total: 23.5735 | LL: -15.4982 | CE: 26.9177
Iter 26 | Total: 23.7347 | LL: -15.4476 | CE: 27.6234
Iter 27 | Total: 23.8900 | LL: -15.4034 | CE: 28.2887
Iter 28 | Total: 24.0393 | LL: -15.3645 | CE: 28.9158
Iter 29 | Total: 24.1825 | LL: -15.3304 | CE: 29.5068
Iter 0 | Total: 35.7520 | LL: -32.6549 | CE: 10.3237
Iter 1 | Total: 31.9682 | LL: -28.8894 | CE: 10.2625
Iter 2 | Total: 29.5640 | LL: -26.5157 | CE: 10.1610
Iter 3 | Total: 27.8482 | LL: -24.8104 | CE: 10.1260
Iter 4 | Total: 26.5109 | LL: -23.4552 | CE: 10.1854
Iter 5 | Total: 25.4225 | LL: -22.3188 | CE: 10.3454
Iter 6 | Total: 24.5352 | LL: -21.3537 | CE: 10.6050
Iter 7 | Total: 23.8249 | LL: -20.5373 | CE: 10.9587
