/hpc/group/yizhanglab/vk93/micromamba-envs/envs/codex-sthd/lib/python3.10/site-packages/dask/dataframe/__init__.py:31: FutureWarning: The legacy Dask DataFrame implementation is deprecated and will be removed in a future version. Set the configuration option `dataframe.query-planning` to `True` or None to enable the new Dask Dataframe implementation and silence this warning.
  warnings.warn(
/hpc/group/yizhanglab/vk93/micromamba-envs/envs/codex-sthd/lib/python3.10/site-packages/xarray_schema/__init__.py:1: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import DistributionNotFound, get_distribution
/hpc/group/yizhanglab/vk93/micromamba-envs/envs/codex-sthd/lib/python3.10/site-packages/anndata/utils.py:434: FutureWarning: Importing read_text from `anndata` is deprecated. Import anndata.io.read_text instead.
  warnings.warn(msg, FutureWarning)
Locked Random Seed: 44
/hpc/group/yizhanglab/vk93/micromamba-envs/envs/codex-sthd/lib/python3.10/site-packages/anndata/_core/aligned_df.py:68: ImplicitModificationWarning: Transforming to str index.
  warnings.warn("Transforming to str index.", ImplicitModificationWarning)
Building cKDTree for instant spatial querying...
Calculating rigid partitions...
Extracting 64 patches with halo...
  0%|          | 0/64 [00:00<?, ?it/s]  2%|▏         | 1/64 [00:00<00:17,  3.64it/s]  3%|▎         | 2/64 [00:00<00:16,  3.65it/s]  5%|▍         | 3/64 [00:00<00:17,  3.52it/s]  6%|▋         | 4/64 [00:01<00:16,  3.64it/s]  8%|▊         | 5/64 [00:01<00:20,  2.83it/s]  9%|▉         | 6/64 [00:02<00:21,  2.64it/s] 11%|█         | 7/64 [00:02<00:19,  2.89it/s] 12%|█▎        | 8/64 [00:02<00:18,  3.00it/s] 14%|█▍        | 9/64 [00:03<00:19,  2.83it/s] 16%|█▌        | 10/64 [00:03<00:18,  2.99it/s] 17%|█▋        | 11/64 [00:03<00:16,  3.14it/s] 19%|█▉        | 12/64 [00:03<00:16,  3.21it/s] 20%|██        | 13/64 [00:04<00:21,  2.32it/s] 22%|██▏       | 14/64 [00:04<00:19,  2.61it/s] 23%|██▎       | 15/64 [00:05<00:17,  2.85it/s] 25%|██▌       | 16/64 [00:05<00:15,  3.00it/s] 27%|██▋       | 17/64 [00:05<00:14,  3.17it/s] 28%|██▊       | 18/64 [00:06<00:16,  2.77it/s] 30%|██▉       | 19/64 [00:06<00:15,  2.93it/s] 31%|███▏      | 20/64 [00:06<00:14,  3.09it/s] 33%|███▎      | 21/64 [00:07<00:13,  3.22it/s] 34%|███▍      | 22/64 [00:07<00:14,  2.97it/s] 36%|███▌      | 23/64 [00:07<00:13,  3.14it/s] 38%|███▊      | 24/64 [00:07<00:12,  3.26it/s] 39%|███▉      | 25/64 [00:08<00:11,  3.33it/s] 41%|████      | 26/64 [00:08<00:13,  2.73it/s] 42%|████▏     | 27/64 [00:09<00:13,  2.65it/s] 44%|████▍     | 28/64 [00:09<00:12,  2.90it/s] 45%|████▌     | 29/64 [00:09<00:11,  3.05it/s] 47%|████▋     | 30/64 [00:10<00:10,  3.19it/s] 48%|████▊     | 31/64 [00:10<00:10,  3.11it/s] 50%|█████     | 32/64 [00:10<00:10,  3.13it/s] 52%|█████▏    | 33/64 [00:10<00:09,  3.15it/s] 53%|█████▎    | 34/64 [00:11<00:09,  3.22it/s] 55%|█████▍    | 35/64 [00:11<00:09,  3.18it/s] 56%|█████▋    | 36/64 [00:11<00:09,  2.99it/s] 58%|█████▊    | 37/64 [00:12<00:08,  3.14it/s] 59%|█████▉    | 38/64 [00:12<00:08,  3.21it/s] 61%|██████    | 39/64 [00:12<00:07,  3.24it/s] 62%|██████▎   | 40/64 [00:13<00:10,  2.30it/s] 64%|██████▍   | 41/64 [00:13<00:09,  2.44it/s] 66%|██████▌   | 42/64 [00:14<00:08,  2.69it/s] 67%|██████▋   | 43/64 [00:14<00:07,  2.91it/s] 69%|██████▉   | 44/64 [00:14<00:06,  3.11it/s] 70%|███████   | 45/64 [00:15<00:06,  2.96it/s] 72%|███████▏  | 46/64 [00:15<00:05,  3.08it/s] 73%|███████▎  | 47/64 [00:15<00:05,  3.15it/s] 75%|███████▌  | 48/64 [00:16<00:04,  3.21it/s] 77%|███████▋  | 49/64 [00:16<00:04,  3.02it/s] 78%|███████▊  | 50/64 [00:16<00:04,  3.12it/s] 80%|███████▉  | 51/64 [00:17<00:04,  3.22it/s] 81%|████████▏ | 52/64 [00:17<00:03,  3.32it/s] 83%|████████▎ | 53/64 [00:17<00:03,  3.40it/s] 84%|████████▍ | 54/64 [00:18<00:03,  2.64it/s] 86%|████████▌ | 55/64 [00:18<00:03,  2.90it/s] 88%|████████▊ | 56/64 [00:18<00:02,  3.06it/s] 89%|████████▉ | 57/64 [00:19<00:02,  2.98it/s] 91%|█████████ | 58/64 [00:19<00:02,  2.90it/s] 92%|█████████▏| 59/64 [00:19<00:01,  2.80it/s] 94%|█████████▍| 60/64 [00:20<00:01,  2.95it/s] 95%|█████████▌| 61/64 [00:20<00:00,  3.14it/s] 97%|█████████▋| 62/64 [00:20<00:00,  3.21it/s] 98%|█████████▊| 63/64 [00:20<00:00,  3.37it/s]100%|██████████| 64/64 [00:21<00:00,  3.42it/s]100%|██████████| 64/64 [00:21<00:00,  3.02it/s]
Iter 0 | Total: 36.5261 | LL: -35.0178 | CE: 5.0277
Iter 11 | Total: 21.7699 | LL: -19.1316 | CE: 8.7943
Iter 12 | Total: 21.8710 | LL: -18.9873 | CE: 9.6124
Iter 13 | Total: 22.0263 | LL: -18.8830 | CE: 10.4777
Iter 14 | Total: 22.2234 | LL: -18.8080 | CE: 11.3850
Iter 15 | Total: 22.4529 | LL: -18.7542 | CE: 12.3292
Iter 16 | Total: 22.7076 | LL: -18.7160 | CE: 13.3052
Iter 17 | Total: 22.9815 | LL: -18.6891 | CE: 14.3079
Iter 18 | Total: 23.2697 | LL: -18.6704 | CE: 15.3310
Iter 19 | Total: 23.5675 | LL: -18.6575 | CE: 16.3668
Iter 20 | Total: 23.8702 | LL: -18.6488 | CE: 17.4045
Iter 21 | Total: 24.1722 | LL: -18.6431 | CE: 18.4306
Iter 22 | Total: 24.4683 | LL: -18.6393 | CE: 19.4298
Iter 23 | Total: 24.7535 | LL: -18.6370 | CE: 20.3881
Iter 24 | Total: 25.0241 | LL: -18.6357 | CE: 21.2946
Iter 25 | Total: 25.2775 | LL: -18.6350 | CE: 22.1415
Iter 26 | Total: 25.5123 | LL: -18.6348 | CE: 22.9250
Iter 27 | Total: 25.7283 | LL: -18.6348 | CE: 23.6448
Iter 28 | Total: 25.9262 | LL: -18.6351 | CE: 24.3037
Iter 29 | Total: 26.1072 | LL: -18.6354 | CE: 24.9059
Iter 0 | Total: 38.2909 | LL: -36.7839 | CE: 5.0235
Iter 1 | Total: 33.1786 | LL: -31.6872 | CE: 4.9712
Iter 2 | Total: 30.0799 | LL: -28.6310 | CE: 4.8296
Iter 3 | Total: 27.9102 | LL: -26.5050 | CE: 4.6841
Iter 4 | Total: 26.2327 | LL: -24.8584 | CE: 4.5810
Iter 5 | Total: 24.8621 | LL: -23.5058 | CE: 4.5209
Iter 6 | Total: 23.7328 | LL: -22.3844 | CE: 4.4948
Iter 7 | Total: 22.8309 | LL: -21.4784 | CE: 4.5083
Iter 8 | Total: 22.1508 | LL: -20.7764 | CE: 4.5813
Iter 9 | Total: 21.6720 | LL: -20.2524 | CE: 4.7322
Iter 10 | Total: 21.3594 | LL: -19.8695 | CE: 4.9664
Iter 11 | Total: 21.1741 | LL: -19.5907 | CE: 5.2781
Iter 12 | Total: 21.0825 | LL: -19.3856 | CE: 5.6561
Iter 13 | Total: 21.0592 | LL: -19.2324 | CE: 6.0895
Iter 14 | Total: 21.0867 | LL: -19.1159 | CE: 6.5693
Iter 15 | Total: 21.1530 | LL: -19.0263 | CE: 7.0890
Iter 16 | Total: 21.2498 | LL: -18.9566 | CE: 7.6440
Iter 17 | Total: 21.3714 | LL: -18.9021 | CE: 8.2309
Iter 18 | Total: 21.5137 | LL: -18.8596 | CE: 8.8470
Iter 19 | Total: 21.6733 | LL: -18.8264 | CE: 9.4896
Iter 20 | Total: 21.8472 | LL: -18.8005 | CE: 10.1555
Iter 21 | Total: 22.0328 | LL: -18.7805 | CE: 10.8409
Iter 22 | Total: 22.2273 | LL: -18.7650 | CE: 11.5410
Iter 23 | Total: 22.4282 | LL: -18.7531 | CE: 12.2503
Iter 24 | Total: 22.6327 | LL: -18.7440 | CE: 12.9625
Iter 25 | Total: 22.8386 | LL: -18.7371 | CE: 13.6715
Iter 26 | Total: 23.0435 | LL: -18.7319 | CE: 14.3717
Iter 27 | Total: 23.2455 | LL: -18.7281 | CE: 15.0581
Iter 28 | Total: 23.4431 | LL: -18.7254 | CE: 15.7258
Iter 29 | Total: 23.6345 | LL: -18.7234 | CE: 16.3703
Iter 0 | Total: 37.5770 | LL: -36.1252 | CE: 4.8394
Iter 1 | Total: 32.9780 | LL: -31.5443 | CE: 4.7790
Iter 2 | Total: 30.0282 | LL: -28.6272 | CE: 4.6699
Iter 3 | Total: 27.8965 | LL: -26.5133 | CE: 4.6108
Iter 4 | Total: 26.2141 | LL: -24.8293 | CE: 4.6159
Iter 5 | Total: 24.8471 | LL: -23.4439 | CE: 4.6773
Iter 6 | Total: 23.7573 | LL: -22.3200 | CE: 4.7911
Iter 7 | Total: 22.9248 | LL: -21.4363 | CE: 4.9615
Iter 8 | Total: 22.3196 | LL: -20.7611 | CE: 5.1953
Iter 9 | Total: 21.9026 | LL: -20.2540 | CE: 5.4954
Iter 10 | Total: 21.6344 | LL: -19.8761 | CE: 5.8610
Iter 11 | Total: 21.4820 | LL: -19.5952 | CE: 6.2894
Iter 12 | Total: 21.4206 | LL: -19.3873 | CE: 6.7778
Iter 13 | Total: 21.4315 | LL: -19.2345 | CE: 7.3234
Iter 14 | Total: 21.4999 | LL: -19.1232 | CE: 7.9225
Iter 15 | Total: 21.6141 | LL: -19.0430 | CE: 8.5702
Iter 16 | Total: 21.7639 | LL: -18.9857 | CE: 9.2605
Iter 17 | Total: 21.9413 | LL: -18.9452 | CE: 9.9871
Iter 18 | Total: 22.1397 | LL: -18.9167 | CE: 10.7435
Iter 19 | Total: 22.3537 | LL: -18.8969 | CE: 11.5229
Iter 20 | Total: 22.5787 | LL: -18.8832 | CE: 12.3184
Iter 21 | Total: 22.8105 | LL: -18.8739 | CE: 13.1218
Iter 22 | Total: 23.0451 | LL: -18.8678 | CE: 13.9240
Iter 23 | Total: 23.2788 | LL: -18.8640 | CE: 14.7161
Iter 24 | Total: 23.5088 | LL: -18.8617 | CE: 15.4903
Iter 25 | Total: 23.7325 | LL: -18.8605 | CE: 16.2399
Iter 26 | Total: 23.9481 | LL: -18.8602 | CE: 16.9597
Iter 27 | Total: 24.1541 | LL: -18.8604 | CE: 17.6455
Iter 28 | Total: 24.3495 | LL: -18.8610 | CE: 18.2949
Iter 29 | Total: 24.5339 | LL: -18.8619 | CE: 18.9065
Iter 0 | Total: 35.8311 | LL: -34.3811 | CE: 4.8334
Iter 1 | Total: 31.6288 | LL: -30.1912 | CE: 4.7917
Iter 2 | Total: 28.8438 | LL: -27.4265 | CE: 4.7246
Iter 3 | Total: 26.7991 | LL: -25.3821 | CE: 4.7236
Iter 4 | Total: 25.2578 | LL: -23.8091 | CE: 4.8292
Iter 5 | Total: 24.1068 | LL: -22.5905 | CE: 5.0543
Iter 6 | Total: 23.2636 | LL: -21.6466 | CE: 5.3899
Iter 7 | Total: 22.6614 | LL: -20.9163 | CE: 5.8171
Iter 8 | Total: 22.2475 | LL: -20.3527 | CE: 6.3161
Iter 9 | Total: 21.9803 | LL: -19.9189 | CE: 6.8714
Iter 10 | Total: 21.8275 | LL: -19.5855 | CE: 7.4732
Iter 11 | Total: 21.7657 | LL: -19.3304 | CE: 8.1176
Iter 12 | Total: 21.7782 | LL: -19.1367 | CE: 8.8048
Iter 13 | Total: 21.8526 | LL: -18.9916 | CE: 9.5365
Iter 14 | Total: 21.9786 | LL: -18.8846 | CE: 10.3132
Iter 15 | Total: 22.1470 | LL: -18.8070 | CE: 11.1334
Iter 16 | Total: 22.3493 | LL: -18.7514 | CE: 11.9933
Iter 17 | Total: 22.5782 | LL: -18.7120 | CE: 12.8873
Iter 18 | Total: 22.8270 | LL: -18.6844 | CE: 13.8087
Iter 19 | Total: 23.0899 | LL: -18.6651 | CE: 14.7494
Iter 20 | Total: 23.3617 | LL: -18.6518 | CE: 15.6997
Iter 21 | Total: 23.6371 | LL: -18.6427 | CE: 16.6480
Iter 22 | Total: 23.9109 | LL: -18.6365 | CE: 17.5814
Iter 23 | Total: 24.1787 | LL: -18.6324 | CE: 18.4876
Iter 24 | Total: 24.4368 | LL: -18.6299 | CE: 19.3563
Iter 25 | Total: 24.6823 | LL: -18.6283 | CE: 20.1800
Iter 26 | Total: 24.9137 | LL: -18.6276 | CE: 20.9537
Iter 27 | Total: 25.1299 | LL: -18.6273 | CE: 21.6755
Iter 28 | Total: 25.3312 | LL: -18.6273 | CE: 22.3461
Iter 29 | Total: 25.5180 | LL: -18.6276 | CE: 22.9678
Iter 0 | Total: 34.6993 | LL: -33.2244 | CE: 4.9164
Iter 1 | Total: 30.8356 | LL: -29.3798 | CE: 4.8526
Iter 2 | Total: 28.3269 | LL: -26.9024 | CE: 4.7483
Iter 3 | Total: 26.5015 | LL: -25.0878 | CE: 4.7121
Iter 4 | Total: 25.0755 | LL: -23.6465 | CE: 4.7632
Iter 5 | Total: 23.9520 | LL: -22.4801 | CE: 4.9064
Iter 6 | Total: 23.0938 | LL: -21.5512 | CE: 5.1419
Iter 7 | Total: 22.4686 | LL: -20.8290 | CE: 5.4653
Iter 8 | Total: 22.0407 | LL: -20.2792 | CE: 5.8715
Iter 9 | Total: 21.7740 | LL: -19.8674 | CE: 6.3554
Iter 10 | Total: 21.6353 | LL: -19.5618 | CE: 6.9115
Iter 11 | Total: 21.5963 | LL: -19.3360 | CE: 7.5342
Iter 12 | Total: 21.6346 | LL: -19.1692 | CE: 8.2179
Iter 13 | Total: 21.7332 | LL: -19.0461 | CE: 8.9570
Iter 14 | Total: 21.8794 | LL: -18.9555 | CE: 9.7461
Iter 15 | Total: 22.0631 | LL: -18.8893 | CE: 10.5796
Iter 16 | Total: 22.2766 | LL: -18.8411 | CE: 11.4517
Iter 17 | Total: 22.5133 | LL: -18.8065 | CE: 12.3562
Iter 18 | Total: 22.7678 | LL: -18.7818 | CE: 13.2866
Iter 19 | Total: 23.0349 | LL: -18.7644 | CE: 14.2350
Iter 20 | Total: 23.3101 | LL: -18.7524 | CE: 15.1925
Iter 21 | Total: 23.5886 | LL: -18.7441 | CE: 16.1482
Iter 22 | Total: 23.8658 | LL: -18.7386 | CE: 17.0908
Iter 23 | Total: 24.1379 | LL: -18.7350 | CE: 18.0096
Iter 24 | Total: 24.4014 | LL: -18.7328 | CE: 18.8954
Iter 25 | Total: 24.6538 | LL: -18.7315 | CE: 19.7409
Iter 26 | Total: 24.8929 | LL: -18.7310 | CE: 20.5400
Iter 27 | Total: 25.1174 | LL: -18.7308 | CE: 21.2886
Iter 28 | Total: 25.3265 | LL: -18.7310 | CE: 21.9851
Iter 29 | Total: 25.5203 | LL: -18.7313 | CE: 22.6301
Iter 0 | Total: 37.6207 | LL: -36.1290 | CE: 4.9724
Iter 1 | Total: 33.0052 | LL: -31.5491 | CE: 4.8537
Iter 2 | Total: 29.9637 | LL: -28.5755 | CE: 4.6272
Iter 3 | Total: 27.8103 | LL: -26.4894 | CE: 4.4029
Iter 4 | Total: 26.2163 | LL: -24.9409 | CE: 4.2513
Iter 5 | Total: 24.9902 | LL: -23.7342 | CE: 4.1866
Iter 6 | Total: 24.0374 | LL: -22.7785 | CE: 4.1964
Iter 7 | Total: 23.3062 | LL: -22.0257 | CE: 4.2682
Iter 8 | Total: 22.7595 | LL: -21.4407 | CE: 4.3960
Iter 9 | Total: 22.3649 | LL: -20.9915 | CE: 4.5782
Iter 10 | Total: 22.0927 | LL: -20.6484 | CE: 4.8144
Iter 11 | Total: 21.9178 | LL: -20.3866 | CE: 5.1040
Iter 12 | Total: 21.8206 | LL: -20.1869 | CE: 5.4458
Iter 13 | Total: 21.7864 | LL: -20.0349 | CE: 5.8383
Iter 14 | Total: 21.8038 | LL: -19.9200 | CE: 6.2794
Iter 15 | Total: 21.8636 | LL: -19.8338 | CE: 6.7660
Iter 16 | Total: 21.9578 | LL: -19.7696 | CE: 7.2942
Iter 17 | Total: 22.0799 | LL: -19.7220 | CE: 7.8596
Iter 18 | Total: 22.2242 | LL: -19.6870 | CE: 8.4574
Iter 19 | Total: 22.3860 | LL: -19.6611 | CE: 9.0831
Iter 20 | Total: 22.5617 | LL: -19.6421 | CE: 9.7319
Iter 21 | Total: 22.7480 | LL: -19.6281 | CE: 10.3994
Iter 22 | Total: 22.9422 | LL: -19.6179 | CE: 11.0808
Iter 23 | Total: 23.1418 | LL: -19.6105 | CE: 11.7712
Iter 24 | Total: 23.3447 | LL: -19.6052 | CE: 12.4652
Iter 25 | Total: 23.5488 | LL: -19.6014 | CE: 13.1580
Iter 26 | Total: 23.7524 | LL: -19.5989 | CE: 13.8449
Iter 27 | Total: 23.9539 | LL: -19.5973 | CE: 14.5220
Iter 28 | Total: 24.1520 | LL: -19.5964 | CE: 15.1856
Iter 29 | Total: 24.3456 | LL: -19.5959 | CE: 15.8323
Iter 0 | Total: 35.3259 | LL: -33.8610 | CE: 4.8829
Iter 1 | Total: 31.3597 | LL: -29.9115 | CE: 4.8272
Iter 2 | Total: 28.6913 | LL: -27.2650 | CE: 4.7545
Iter 3 | Total: 26.6847 | LL: -25.2611 | CE: 4.7452
Iter 4 | Total: 25.1198 | LL: -23.6748 | CE: 4.8166
Iter 5 | Total: 23.9083 | LL: -22.4168 | CE: 4.9717
Iter 6 | Total: 22.9993 | LL: -21.4367 | CE: 5.2084
Iter 7 | Total: 22.3508 | LL: -20.6922 | CE: 5.5288
Iter 8 | Total: 21.9205 | LL: -20.1397 | CE: 5.9358
Iter 9 | Total: 21.6640 | LL: -19.7358 | CE: 6.4272
Iter 10 | Total: 21.5402 | LL: -19.4419 | CE: 6.9945
Iter 11 | Total: 21.5151 | LL: -19.2273 | CE: 7.6258
Iter 12 | Total: 21.5622 | LL: -19.0692 | CE: 8.3100
Iter 13 | Total: 21.6627 | LL: -18.9514 | CE: 9.0376
Iter 14 | Total: 21.8031 | LL: -18.8627 | CE: 9.8013
Iter 15 | Total: 21.9743 | LL: -18.7956 | CE: 10.5956
Iter 16 | Total: 22.1694 | LL: -18.7445 | CE: 11.4162
Iter 17 | Total: 22.3834 | LL: -18.7057 | CE: 12.2591
Iter 18 | Total: 22.6125 | LL: -18.6764 | CE: 13.1203
Iter 19 | Total: 22.8529 | LL: -18.6544 | CE: 13.9950
Iter 20 | Total: 23.1012 | LL: -18.6380 | CE: 14.8770
Iter 21 | Total: 23.3534 | LL: -18.6260 | CE: 15.7579
Iter 22 | Total: 23.6056 | LL: -18.6173 | CE: 16.6275
Iter 23 | Total: 23.8538 | LL: -18.6112 | CE: 17.4753
Iter 24 | Total: 24.0946 | LL: -18.6069 | CE: 18.2921
Iter 25 | Total: 24.3253 | LL: -18.6041 | CE: 19.0707
Iter 26 | Total: 24.5441 | LL: -18.6023 | CE: 19.8061
Iter 27 | Total: 24.7500 | LL: -18.6013 | CE: 20.4956
Iter 28 | Total: 24.9425 | LL: -18.6009 | CE: 21.1387
Iter 29 | Total: 25.1217 | LL: -18.6008 | CE: 21.7364
Iter 0 | Total: 35.1586 | LL: -33.6728 | CE: 4.9529
Iter 1 | Total: 31.1990 | LL: -29.7395 | CE: 4.8650
Iter 2 | Total: 28.5361 | LL: -27.1279 | CE: 4.6942
Iter 3 | Total: 26.5477 | LL: -25.1900 | CE: 4.5256
Iter 4 | Total: 25.0257 | LL: -23.6994 | CE: 4.4212
Iter 5 | Total: 23.8679 | LL: -22.5418 | CE: 4.4205
Iter 6 | Total: 23.0068 | LL: -21.6477 | CE: 4.5304
Iter 7 | Total: 22.3902 | LL: -20.9673 | CE: 4.7429
Iter 8 | Total: 21.9709 | LL: -20.4571 | CE: 5.0459
Iter 9 | Total: 21.7058 | LL: -20.0775 | CE: 5.4278
Iter 10 | Total: 21.5587 | LL: -19.7953 | CE: 5.8779
Iter 11 | Total: 21.5013 | LL: -19.5848 | CE: 6.3883
Iter 12 | Total: 21.5129 | LL: -19.4269 | CE: 6.9535
Iter 13 | Total: 21.5791 | LL: -19.3081 | CE: 7.5698
Iter 14 | Total: 21.6892 | LL: -19.2188 | CE: 8.2345
Iter 15 | Total: 21.8355 | LL: -19.1519 | CE: 8.9453
Iter 16 | Total: 22.0117 | LL: -19.1020 | CE: 9.6990
Iter 17 | Total: 22.2127 | LL: -19.0650 | CE: 10.4921
Iter 18 | Total: 22.4338 | LL: -19.0378 | CE: 11.3202
Iter 19 | Total: 22.6713 | LL: -19.0178 | CE: 12.1782
Iter 20 | Total: 22.9213 | LL: -19.0033 | CE: 13.0600
Iter 21 | Total: 23.1803 | LL: -18.9927 | CE: 13.9585
Iter 22 | Total: 23.4448 | LL: -18.9852 | CE: 14.8656
Iter 23 | Total: 23.7118 | LL: -18.9798 | CE: 15.7733
Iter 24 | Total: 23.9782 | LL: -18.9759 | CE: 16.6741
Iter 25 | Total: 24.2415 | LL: -18.9733 | CE: 17.5607
Iter 26 | Total: 24.4996 | LL: -18.9715 | CE: 18.4268
Iter 27 | Total: 24.7505 | LL: -18.9704 | CE: 19.2669
Iter 28 | Total: 24.9928 | LL: -18.9698 | CE: 20.0766
Iter 29 | Total: 25.2252 | LL: -18.9695 | CE: 20.8524
Iter 0 | Total: 34.9803 | LL: -33.4964 | CE: 4.9464
Iter 1 | Total: 30.9538 | LL: -29.4967 | CE: 4.8571
Iter 2 | Total: 28.3642 | LL: -26.9432 | CE: 4.7366
Iter 3 | Total: 26.4579 | LL: -25.0554 | CE: 4.6748
Iter 4 | Total: 24.9697 | LL: -23.5635 | CE: 4.6873
Iter 5 | Total: 23.8234 | LL: -22.3866 | CE: 4.7891
Iter 6 | Total: 22.9753 | LL: -21.4791 | CE: 4.9872
Iter 7 | Total: 22.3748 | LL: -20.7921 | CE: 5.2758
Iter 8 | Total: 21.9707 | LL: -20.2775 | CE: 5.6440
Iter 9 | Total: 21.7186 | LL: -19.8942 | CE: 6.0813
Iter 10 | Total: 21.5833 | LL: -19.6094 | CE: 6.5798
Iter 11 | Total: 21.5374 | LL: -19.3975 | CE: 7.1331
Iter 12 | Total: 21.5601 | LL: -19.2391 | CE: 7.7365
Iter 13 | Total: 21.6360 | LL: -19.1202 | CE: 8.3859
Iter 14 | Total: 21.7536 | LL: -19.0304 | CE: 9.0773
Iter 15 | Total: 21.9046 | LL: -18.9625 | CE: 9.8070
Iter 16 | Total: 22.0823 | LL: -18.9109 | CE: 10.5712
Iter 17 | Total: 22.2817 | LL: -18.8719 | CE: 11.3661
Iter 18 | Total: 22.4989 | LL: -18.8425 | CE: 12.1878
Iter 19 | Total: 22.7301 | LL: -18.8206 | CE: 13.0317
Iter 20 | Total: 22.9719 | LL: -18.8043 | CE: 13.8919
Iter 21 | Total: 23.2206 | LL: -18.7924 | CE: 14.7608
Iter 22 | Total: 23.4726 | LL: -18.7838 | CE: 15.6294
Iter 23 | Total: 23.7243 | LL: -18.7777 | CE: 16.4885
Iter 24 | Total: 23.9723 | LL: -18.7736 | CE: 17.3292
Iter 25 | Total: 24.2138 | LL: -18.7708 | CE: 18.1432
Iter 26 | Total: 24.4461 | LL: -18.7691 | CE: 18.9233
Iter 27 | Total: 24.6674 | LL: -18.7683 | CE: 19.6640
Iter 28 | Total: 24.8768 | LL: -18.7680 | CE: 20.3629
Iter 29 | Total: 25.0741 | LL: -18.7681 | CE: 21.0200
Iter 0 | Total: 36.1321 | LL: -34.6475 | CE: 4.9486
Iter 1 | Total: 31.4958 | LL: -30.0302 | CE: 4.8854
Iter 2 | Total: 28.8634 | LL: -27.4342 | CE: 4.7640
Iter 3 | Total: 27.0606 | LL: -25.6500 | CE: 4.7021
Iter 4 | Total: 25.6579 | LL: -24.2406 | CE: 4.7243
Iter 5 | Total: 24.5223 | LL: -23.0716 | CE: 4.8358
Iter 6 | Total: 23.6104 | LL: -22.0993 | CE: 5.0371
Iter 7 | Total: 22.9034 | LL: -21.3051 | CE: 5.3276
Iter 8 | Total: 22.3870 | LL: -20.6752 | CE: 5.7062
Iter 9 | Total: 22.0417 | LL: -20.1908 | CE: 6.1698
Iter 10 | Total: 21.8412 | LL: -19.8274 | CE: 6.7127
Iter 11 | Total: 21.7564 | LL: -19.5583 | CE: 7.3271
Iter 12 | Total: 21.7607 | LL: -19.3595 | CE: 8.0040
Iter 13 | Total: 21.8326 | LL: -19.2120 | CE: 8.7354
Iter 14 | Total: 21.9559 | LL: -19.1017 | CE: 9.5142
Iter 15 | Total: 22.1191 | LL: -19.0186 | CE: 10.3350
Iter 16 | Total: 22.3136 | LL: -18.9557 | CE: 11.1930
Iter 17 | Total: 22.5333 | LL: -18.9080 | CE: 12.0844
Iter 18 | Total: 22.7734 | LL: -18.8719 | CE: 13.0050
Iter 19 | Total: 23.0297 | LL: -18.8446 | CE: 13.9504
Iter 20 | Total: 23.2986 | LL: -18.8241 | CE: 14.9149
Iter 21 | Total: 23.5764 | LL: -18.8088 | CE: 15.8920
Iter 22 | Total: 23.8596 | LL: -18.7974 | CE: 16.8739
Iter 23 | Total: 24.1447 | LL: -18.7890 | CE: 17.8524
Iter 24 | Total: 24.4286 | LL: -18.7829 | CE: 18.8187
Iter 25 | Total: 24.7078 | LL: -18.7786 | CE: 19.7638
Iter 26 | Total: 24.9792 | LL: -18.7756 | CE: 20.6785
Iter 27 | Total: 25.2400 | LL: -18.7736 | CE: 21.5546
Iter 28 | Total: 25.4882 | LL: -18.7724 | CE: 22.3859
Iter 29 | Total: 25.7222 | LL: -18.7718 | CE: 23.1680
Iter 0 | Total: 34.4162 | LL: -32.9548 | CE: 4.8715
Iter 1 | Total: 30.8919 | LL: -29.4504 | CE: 4.8050
Iter 2 | Total: 28.4812 | LL: -27.0688 | CE: 4.7081
Iter 3 | Total: 26.6766 | LL: -25.2679 | CE: 4.6958
Iter 4 | Total: 25.2243 | LL: -23.7929 | CE: 4.7713
Iter 5 | Total: 24.0634 | LL: -22.5848 | CE: 4.9286
Iter 6 | Total: 23.1921 | LL: -21.6392 | CE: 5.1764
Iter 7 | Total: 22.5912 | LL: -20.9332 | CE: 5.5267
Iter 8 | Total: 22.2164 | LL: -20.4220 | CE: 5.9813
Iter 9 | Total: 22.0158 | LL: -20.0568 | CE: 6.5302
Iter 10 | Total: 21.9433 | LL: -19.7959 | CE: 7.1582
Iter 11 | Total: 21.9638 | LL: -19.6084 | CE: 7.8514
Iter 12 | Total: 22.0525 | LL: -19.4729 | CE: 8.5986
Iter 13 | Total: 22.1920 | LL: -19.3745 | CE: 9.3917
Iter 14 | Total: 22.3703 | LL: -19.3030 | CE: 10.2243
Iter 15 | Total: 22.5787 | LL: -19.2514 | CE: 11.0912
Iter 16 | Total: 22.8107 | LL: -19.2142 | CE: 11.9881
Iter 17 | Total: 23.0609 | LL: -19.1878 | CE: 12.9106
Iter 18 | Total: 23.3252 | LL: -19.1690 | CE: 13.8538
Iter 19 | Total: 23.5993 | LL: -19.1560 | CE: 14.8112
Iter 20 | Total: 23.8792 | LL: -19.1470 | CE: 15.7742
Iter 21 | Total: 24.1605 | LL: -19.1409 | CE: 16.7321
Iter 22 | Total: 24.4389 | LL: -19.1368 | CE: 17.6736
Iter 23 | Total: 24.7106 | LL: -19.1343 | CE: 18.5877
