/hpc/group/yizhanglab/vk93/micromamba-envs/envs/codex-sthd/lib/python3.10/site-packages/dask/dataframe/__init__.py:31: FutureWarning: The legacy Dask DataFrame implementation is deprecated and will be removed in a future version. Set the configuration option `dataframe.query-planning` to `True` or None to enable the new Dask Dataframe implementation and silence this warning.
  warnings.warn(
/hpc/group/yizhanglab/vk93/micromamba-envs/envs/codex-sthd/lib/python3.10/site-packages/xarray_schema/__init__.py:1: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import DistributionNotFound, get_distribution
/hpc/group/yizhanglab/vk93/micromamba-envs/envs/codex-sthd/lib/python3.10/site-packages/anndata/utils.py:434: FutureWarning: Importing read_text from `anndata` is deprecated. Import anndata.io.read_text instead.
  warnings.warn(msg, FutureWarning)
Running Unseeded (Random)
/hpc/group/yizhanglab/vk93/micromamba-envs/envs/codex-sthd/lib/python3.10/site-packages/anndata/_core/aligned_df.py:68: ImplicitModificationWarning: Transforming to str index.
  warnings.warn("Transforming to str index.", ImplicitModificationWarning)
Building cKDTree for instant spatial querying...
Calculating rigid partitions...
Extracting 64 patches with halo...
  0%|          | 0/64 [00:00<?, ?it/s]  2%|▏         | 1/64 [00:00<00:17,  3.62it/s]  3%|▎         | 2/64 [00:00<00:17,  3.62it/s]  5%|▍         | 3/64 [00:00<00:17,  3.56it/s]  6%|▋         | 4/64 [00:01<00:16,  3.60it/s]  8%|▊         | 5/64 [00:01<00:17,  3.43it/s]  9%|▉         | 6/64 [00:01<00:16,  3.50it/s] 11%|█         | 7/64 [00:02<00:16,  3.39it/s] 12%|█▎        | 8/64 [00:02<00:16,  3.46it/s] 14%|█▍        | 9/64 [00:02<00:15,  3.52it/s] 16%|█▌        | 10/64 [00:02<00:15,  3.56it/s] 17%|█▋        | 11/64 [00:03<00:15,  3.50it/s] 19%|█▉        | 12/64 [00:03<00:14,  3.48it/s] 20%|██        | 13/64 [00:03<00:15,  3.35it/s] 22%|██▏       | 14/64 [00:04<00:14,  3.44it/s] 23%|██▎       | 15/64 [00:04<00:14,  3.37it/s] 25%|██▌       | 16/64 [00:04<00:14,  3.41it/s] 27%|██▋       | 17/64 [00:04<00:13,  3.51it/s] 28%|██▊       | 18/64 [00:05<00:13,  3.53it/s] 30%|██▉       | 19/64 [00:05<00:12,  3.50it/s] 31%|███▏      | 20/64 [00:05<00:12,  3.41it/s] 33%|███▎      | 21/64 [00:06<00:12,  3.43it/s] 34%|███▍      | 22/64 [00:06<00:12,  3.42it/s] 36%|███▌      | 23/64 [00:06<00:12,  3.42it/s] 38%|███▊      | 24/64 [00:06<00:11,  3.35it/s] 39%|███▉      | 25/64 [00:07<00:11,  3.33it/s] 41%|████      | 26/64 [00:07<00:11,  3.30it/s] 42%|████▏     | 27/64 [00:07<00:11,  3.28it/s] 44%|████▍     | 28/64 [00:08<00:10,  3.30it/s] 45%|████▌     | 29/64 [00:08<00:10,  3.28it/s] 47%|████▋     | 30/64 [00:08<00:10,  3.29it/s] 48%|████▊     | 31/64 [00:09<00:09,  3.31it/s] 50%|█████     | 32/64 [00:09<00:09,  3.36it/s] 52%|█████▏    | 33/64 [00:09<00:09,  3.39it/s] 53%|█████▎    | 34/64 [00:10<00:10,  2.84it/s] 55%|█████▍    | 35/64 [00:10<00:10,  2.83it/s] 56%|█████▋    | 36/64 [00:10<00:09,  3.04it/s] 58%|█████▊    | 37/64 [00:11<00:08,  3.16it/s] 59%|█████▉    | 38/64 [00:11<00:08,  3.23it/s] 61%|██████    | 39/64 [00:11<00:08,  2.83it/s] 62%|██████▎   | 40/64 [00:12<00:08,  2.98it/s] 64%|██████▍   | 41/64 [00:12<00:07,  3.11it/s] 66%|██████▌   | 42/64 [00:12<00:07,  3.05it/s] 67%|██████▋   | 43/64 [00:13<00:06,  3.07it/s] 69%|██████▉   | 44/64 [00:13<00:06,  3.23it/s] 70%|███████   | 45/64 [00:13<00:05,  3.28it/s] 72%|███████▏  | 46/64 [00:13<00:05,  3.35it/s] 73%|███████▎  | 47/64 [00:14<00:05,  3.28it/s] 75%|███████▌  | 48/64 [00:14<00:04,  3.33it/s] 77%|███████▋  | 49/64 [00:14<00:04,  3.35it/s] 78%|███████▊  | 50/64 [00:15<00:04,  3.24it/s] 80%|███████▉  | 51/64 [00:15<00:03,  3.30it/s] 81%|████████▏ | 52/64 [00:15<00:03,  3.36it/s] 83%|████████▎ | 53/64 [00:15<00:03,  3.45it/s] 84%|████████▍ | 54/64 [00:16<00:02,  3.35it/s] 86%|████████▌ | 55/64 [00:16<00:02,  3.39it/s] 88%|████████▊ | 56/64 [00:16<00:02,  3.38it/s] 89%|████████▉ | 57/64 [00:17<00:02,  3.13it/s] 91%|█████████ | 58/64 [00:18<00:02,  2.24it/s] 92%|█████████▏| 59/64 [00:18<00:02,  2.42it/s] 94%|█████████▍| 60/64 [00:18<00:01,  2.65it/s] 95%|█████████▌| 61/64 [00:18<00:01,  2.85it/s] 97%|█████████▋| 62/64 [00:19<00:00,  2.85it/s] 98%|█████████▊| 63/64 [00:19<00:00,  2.96it/s]100%|██████████| 64/64 [00:19<00:00,  3.05it/s]100%|██████████| 64/64 [00:19<00:00,  3.22it/s]
Iter 0 | Total: 119.7182 | LL: -118.0480 | CE: 5.5673
Iter 11 | Total: 25.9676 | LL: -24.6688 | CE: 4.3294
Iter 12 | Total: 25.2532 | LL: -23.9525 | CE: 4.3359
Iter 13 | Total: 24.6008 | LL: -23.2940 | CE: 4.3558
Iter 14 | Total: 24.0153 | LL: -22.6984 | CE: 4.3897
Iter 15 | Total: 23.4977 | LL: -22.1662 | CE: 4.4385
Iter 16 | Total: 23.0459 | LL: -21.6951 | CE: 4.5028
Iter 17 | Total: 22.6558 | LL: -21.2808 | CE: 4.5833
Iter 18 | Total: 22.3224 | LL: -20.9183 | CE: 4.6804
Iter 19 | Total: 22.0404 | LL: -20.6021 | CE: 4.7943
Iter 20 | Total: 21.8044 | LL: -20.3269 | CE: 4.9252
Iter 21 | Total: 21.6096 | LL: -20.0877 | CE: 5.0730
Iter 22 | Total: 21.4512 | LL: -19.8799 | CE: 5.2376
Iter 23 | Total: 21.3252 | LL: -19.6996 | CE: 5.4188
Iter 24 | Total: 21.2279 | LL: -19.5431 | CE: 5.6160
Iter 25 | Total: 21.1559 | LL: -19.4073 | CE: 5.8288
Iter 26 | Total: 21.1064 | LL: -19.2893 | CE: 6.0568
Iter 27 | Total: 21.0767 | LL: -19.1869 | CE: 6.2993
Iter 28 | Total: 21.0647 | LL: -19.0979 | CE: 6.5558
Iter 29 | Total: 21.0683 | LL: -19.0206 | CE: 6.8255
Iter 0 | Total: 227.0962 | LL: -225.4274 | CE: 5.5626
Iter 1 | Total: 121.5780 | LL: -119.9281 | CE: 5.4997
Iter 2 | Total: 78.1482 | LL: -76.5240 | CE: 5.4138
Iter 3 | Total: 57.5470 | LL: -55.9515 | CE: 5.3184
Iter 4 | Total: 46.4096 | LL: -44.8487 | CE: 5.2032
Iter 5 | Total: 39.9865 | LL: -38.4619 | CE: 5.0821
Iter 6 | Total: 36.1457 | LL: -34.6544 | CE: 4.9710
Iter 7 | Total: 33.7583 | LL: -32.2949 | CE: 4.8780
Iter 8 | Total: 32.1900 | LL: -30.7490 | CE: 4.8036
Iter 9 | Total: 31.0824 | LL: -29.6591 | CE: 4.7444
Iter 10 | Total: 30.2357 | LL: -28.8268 | CE: 4.6963
Iter 11 | Total: 29.5400 | LL: -28.1432 | CE: 4.6558
Iter 12 | Total: 28.9356 | LL: -27.5495 | CE: 4.6204
Iter 13 | Total: 28.3904 | LL: -27.0138 | CE: 4.5884
Iter 14 | Total: 27.8870 | LL: -26.5193 | CE: 4.5591
Iter 15 | Total: 27.4161 | LL: -26.0565 | CE: 4.5320
Iter 16 | Total: 26.9729 | LL: -25.6208 | CE: 4.5070
Iter 17 | Total: 26.5547 | LL: -25.2095 | CE: 4.4840
Iter 18 | Total: 26.1602 | LL: -24.8213 | CE: 4.4630
Iter 19 | Total: 25.7886 | LL: -24.4554 | CE: 4.4441
Iter 20 | Total: 25.4391 | LL: -24.1109 | CE: 4.4273
Iter 21 | Total: 25.1109 | LL: -23.7871 | CE: 4.4126
Iter 22 | Total: 24.8030 | LL: -23.4831 | CE: 4.4000
Iter 23 | Total: 24.5145 | LL: -23.1977 | CE: 4.3894
Iter 24 | Total: 24.2443 | LL: -22.9300 | CE: 4.3810
Iter 25 | Total: 23.9911 | LL: -22.6787 | CE: 4.3745
Iter 26 | Total: 23.7539 | LL: -22.4429 | CE: 4.3702
Iter 27 | Total: 23.5318 | LL: -22.2214 | CE: 4.3678
Iter 28 | Total: 23.3236 | LL: -22.0134 | CE: 4.3675
Iter 29 | Total: 23.1286 | LL: -21.8178 | CE: 4.3692
Iter 0 | Total: 156.5546 | LL: -154.9470 | CE: 5.3587
Iter 1 | Total: 93.4744 | LL: -91.8981 | CE: 5.2543
Iter 2 | Total: 63.6200 | LL: -62.0947 | CE: 5.0843
Iter 3 | Total: 48.9487 | LL: -47.4752 | CE: 4.9117
Iter 4 | Total: 41.5872 | LL: -40.1569 | CE: 4.7674
Iter 5 | Total: 37.6159 | LL: -36.2186 | CE: 4.6575
Iter 6 | Total: 35.2013 | LL: -33.8297 | CE: 4.5720
Iter 7 | Total: 33.5259 | LL: -32.1758 | CE: 4.5003
Iter 8 | Total: 32.2243 | LL: -30.8935 | CE: 4.4359
Iter 9 | Total: 31.1276 | LL: -29.8147 | CE: 4.3762
Iter 10 | Total: 30.1545 | LL: -28.8584 | CE: 4.3202
Iter 11 | Total: 29.2656 | LL: -27.9853 | CE: 4.2678
Iter 12 | Total: 28.4426 | LL: -27.1769 | CE: 4.2190
Iter 13 | Total: 27.6775 | LL: -26.4253 | CE: 4.1742
Iter 14 | Total: 26.9672 | LL: -25.7272 | CE: 4.1333
Iter 15 | Total: 26.3100 | LL: -25.0811 | CE: 4.0965
Iter 16 | Total: 25.7047 | LL: -24.4854 | CE: 4.0643
Iter 17 | Total: 25.1499 | LL: -23.9388 | CE: 4.0370
Iter 18 | Total: 24.6438 | LL: -23.4393 | CE: 4.0150
Iter 19 | Total: 24.1844 | LL: -22.9847 | CE: 3.9990
Iter 20 | Total: 23.7694 | LL: -22.5725 | CE: 3.9896
Iter 21 | Total: 23.3963 | LL: -22.2001 | CE: 3.9873
Iter 22 | Total: 23.0623 | LL: -21.8645 | CE: 3.9926
Iter 23 | Total: 22.7646 | LL: -21.5628 | CE: 4.0059
Iter 24 | Total: 22.5004 | LL: -21.2921 | CE: 4.0276
Iter 25 | Total: 22.2669 | LL: -21.0495 | CE: 4.0579
Iter 26 | Total: 22.0613 | LL: -20.8322 | CE: 4.0970
Iter 27 | Total: 21.8811 | LL: -20.6377 | CE: 4.1448
Iter 28 | Total: 21.7240 | LL: -20.4636 | CE: 4.2015
Iter 29 | Total: 21.5877 | LL: -20.3076 | CE: 4.2669
Iter 0 | Total: 169.1537 | LL: -167.5481 | CE: 5.3521
Iter 1 | Total: 98.2904 | LL: -96.7029 | CE: 5.2916
Iter 2 | Total: 66.5873 | LL: -65.0282 | CE: 5.1971
Iter 3 | Total: 50.1140 | LL: -48.5962 | CE: 5.0595
Iter 4 | Total: 41.4100 | LL: -39.9376 | CE: 4.9080
Iter 5 | Total: 36.7669 | LL: -35.3333 | CE: 4.7789
Iter 6 | Total: 34.1551 | LL: -32.7507 | CE: 4.6814
Iter 7 | Total: 32.5340 | LL: -31.1509 | CE: 4.6105
Iter 8 | Total: 31.3948 | LL: -30.0276 | CE: 4.5575
Iter 9 | Total: 30.4926 | LL: -29.1379 | CE: 4.5158
Iter 10 | Total: 29.7096 | LL: -28.3653 | CE: 4.4810
Iter 11 | Total: 28.9898 | LL: -27.6546 | CE: 4.4507
Iter 12 | Total: 28.3082 | LL: -26.9810 | CE: 4.4240
Iter 13 | Total: 27.6556 | LL: -26.3354 | CE: 4.4006
Iter 14 | Total: 27.0307 | LL: -25.7165 | CE: 4.3808
Iter 15 | Total: 26.4359 | LL: -25.1264 | CE: 4.3650
Iter 16 | Total: 25.8743 | LL: -24.5682 | CE: 4.3539
Iter 17 | Total: 25.3491 | LL: -24.0447 | CE: 4.3478
Iter 18 | Total: 24.8621 | LL: -23.5579 | CE: 4.3475
Iter 19 | Total: 24.4142 | LL: -23.1082 | CE: 4.3534
Iter 20 | Total: 24.0050 | LL: -22.6952 | CE: 4.3659
Iter 21 | Total: 23.6334 | LL: -22.3177 | CE: 4.3854
Iter 22 | Total: 23.2974 | LL: -21.9738 | CE: 4.4122
Iter 23 | Total: 22.9950 | LL: -21.6611 | CE: 4.4464
Iter 24 | Total: 22.7238 | LL: -21.3773 | CE: 4.4882
Iter 25 | Total: 22.4813 | LL: -21.1199 | CE: 4.5378
Iter 26 | Total: 22.2652 | LL: -20.8866 | CE: 4.5951
Iter 27 | Total: 22.0732 | LL: -20.6751 | CE: 4.6602
Iter 28 | Total: 21.9032 | LL: -20.4833 | CE: 4.7330
Iter 29 | Total: 21.7533 | LL: -20.3093 | CE: 4.8134
Iter 0 | Total: 177.6193 | LL: -175.9861 | CE: 5.4440
Iter 1 | Total: 104.5081 | LL: -102.8931 | CE: 5.3831
Iter 2 | Total: 68.5075 | LL: -66.9299 | CE: 5.2586
Iter 3 | Total: 49.7669 | LL: -48.2441 | CE: 5.0760
Iter 4 | Total: 40.3957 | LL: -38.9234 | CE: 4.9075
Iter 5 | Total: 35.6972 | LL: -34.2621 | CE: 4.7835
Iter 6 | Total: 33.1912 | LL: -31.7814 | CE: 4.6992
Iter 7 | Total: 31.6964 | LL: -30.3040 | CE: 4.6410
Iter 8 | Total: 30.6727 | LL: -29.2934 | CE: 4.5976
Iter 9 | Total: 29.8748 | LL: -28.5062 | CE: 4.5621
Iter 10 | Total: 29.1907 | LL: -27.8314 | CE: 4.5307
Iter 11 | Total: 28.5690 | LL: -27.2184 | CE: 4.5021
Iter 12 | Total: 27.9870 | LL: -26.6442 | CE: 4.4758
Iter 13 | Total: 27.4352 | LL: -26.0996 | CE: 4.4521
Iter 14 | Total: 26.9110 | LL: -25.5815 | CE: 4.4315
Iter 15 | Total: 26.4146 | LL: -25.0903 | CE: 4.4143
Iter 16 | Total: 25.9473 | LL: -24.6269 | CE: 4.4011
Iter 17 | Total: 25.5101 | LL: -24.1925 | CE: 4.3921
Iter 18 | Total: 25.1035 | LL: -23.7873 | CE: 4.3874
Iter 19 | Total: 24.7272 | LL: -23.4110 | CE: 4.3874
Iter 20 | Total: 24.3802 | LL: -23.0626 | CE: 4.3920
Iter 21 | Total: 24.0611 | LL: -22.7407 | CE: 4.4014
Iter 22 | Total: 23.7683 | LL: -22.4436 | CE: 4.4156
Iter 23 | Total: 23.5000 | LL: -22.1696 | CE: 4.4347
Iter 24 | Total: 23.2544 | LL: -21.9168 | CE: 4.4585
Iter 25 | Total: 23.0298 | LL: -21.6836 | CE: 4.4872
Iter 26 | Total: 22.8245 | LL: -21.4683 | CE: 4.5208
Iter 27 | Total: 22.6372 | LL: -21.2694 | CE: 4.5592
Iter 28 | Total: 22.4663 | LL: -21.0856 | CE: 4.6025
Iter 29 | Total: 22.3108 | LL: -20.9156 | CE: 4.6507
Iter 0 | Total: 168.2499 | LL: -166.5981 | CE: 5.5060
Iter 1 | Total: 95.0530 | LL: -93.4199 | CE: 5.4438
Iter 2 | Total: 64.5837 | LL: -62.9767 | CE: 5.3568
Iter 3 | Total: 50.1456 | LL: -48.5678 | CE: 5.2596
Iter 4 | Total: 42.4803 | LL: -40.9354 | CE: 5.1495
Iter 5 | Total: 38.0923 | LL: -36.5806 | CE: 5.0388
Iter 6 | Total: 35.4007 | LL: -33.9193 | CE: 4.9380
Iter 7 | Total: 33.6091 | LL: -32.1539 | CE: 4.8506
Iter 8 | Total: 32.3010 | LL: -30.8684 | CE: 4.7751
Iter 9 | Total: 31.2571 | LL: -29.8446 | CE: 4.7082
Iter 10 | Total: 30.3630 | LL: -28.9691 | CE: 4.6465
Iter 11 | Total: 29.5603 | LL: -28.1841 | CE: 4.5876
Iter 12 | Total: 28.8206 | LL: -27.4615 | CE: 4.5302
Iter 13 | Total: 28.1315 | LL: -26.7894 | CE: 4.4736
Iter 14 | Total: 27.4887 | LL: -26.1634 | CE: 4.4178
Iter 15 | Total: 26.8917 | LL: -25.5827 | CE: 4.3635
Iter 16 | Total: 26.3406 | LL: -25.0473 | CE: 4.3111
Iter 17 | Total: 25.8353 | LL: -24.5569 | CE: 4.2613
Iter 18 | Total: 25.3748 | LL: -24.1103 | CE: 4.2150
Iter 19 | Total: 24.9569 | LL: -23.7052 | CE: 4.1726
Iter 20 | Total: 24.5792 | LL: -23.3388 | CE: 4.1345
Iter 21 | Total: 24.2385 | LL: -23.0081 | CE: 4.1013
Iter 22 | Total: 23.9316 | LL: -22.7097 | CE: 4.0731
Iter 23 | Total: 23.6556 | LL: -22.4405 | CE: 4.0501
Iter 24 | Total: 23.4073 | LL: -22.1975 | CE: 4.0326
Iter 25 | Total: 23.1840 | LL: -21.9778 | CE: 4.0205
Iter 26 | Total: 22.9833 | LL: -21.7790 | CE: 4.0140
Iter 27 | Total: 22.8028 | LL: -21.5989 | CE: 4.0131
Iter 28 | Total: 22.6407 | LL: -21.4354 | CE: 4.0177
Iter 29 | Total: 22.4952 | LL: -21.2868 | CE: 4.0279
Iter 0 | Total: 175.2357 | LL: -173.6136 | CE: 5.4069
Iter 1 | Total: 103.0743 | LL: -101.4678 | CE: 5.3549
Iter 2 | Total: 68.2858 | LL: -66.7194 | CE: 5.2212
Iter 3 | Total: 50.5519 | LL: -49.0371 | CE: 5.0492
Iter 4 | Total: 41.5552 | LL: -40.0879 | CE: 4.8908
Iter 5 | Total: 36.8819 | LL: -35.4512 | CE: 4.7689
Iter 6 | Total: 34.2699 | LL: -32.8657 | CE: 4.6806
Iter 7 | Total: 32.6379 | LL: -31.2532 | CE: 4.6154
Iter 8 | Total: 31.4837 | LL: -30.1145 | CE: 4.5642
Iter 9 | Total: 30.5739 | LL: -29.2176 | CE: 4.5212
Iter 10 | Total: 29.7968 | LL: -28.4518 | CE: 4.4834
Iter 11 | Total: 29.0976 | LL: -27.7627 | CE: 4.4498
Iter 12 | Total: 28.4486 | LL: -27.1226 | CE: 4.4198
Iter 13 | Total: 27.8361 | LL: -26.5180 | CE: 4.3937
Iter 14 | Total: 27.2544 | LL: -25.9430 | CE: 4.3714
Iter 15 | Total: 26.7019 | LL: -25.3960 | CE: 4.3532
Iter 16 | Total: 26.1792 | LL: -24.8775 | CE: 4.3391
Iter 17 | Total: 25.6874 | LL: -24.3886 | CE: 4.3294
Iter 18 | Total: 25.2273 | LL: -23.9300 | CE: 4.3241
Iter 19 | Total: 24.7992 | LL: -23.5022 | CE: 4.3234
Iter 20 | Total: 24.4029 | LL: -23.1047 | CE: 4.3274
Iter 21 | Total: 24.0376 | LL: -22.7367 | CE: 4.3363
Iter 22 | Total: 23.7019 | LL: -22.3969 | CE: 4.3502
Iter 23 | Total: 23.3945 | LL: -22.0837 | CE: 4.3694
Iter 24 | Total: 23.1136 | LL: -21.7955 | CE: 4.3939
Iter 25 | Total: 22.8577 | LL: -21.5305 | CE: 4.4239
Iter 26 | Total: 22.6250 | LL: -21.2871 | CE: 4.4597
Iter 27 | Total: 22.4140 | LL: -21.0637 | CE: 4.5013
Iter 28 | Total: 22.2233 | LL: -20.8587 | CE: 4.5488
Iter 29 | Total: 22.0515 | LL: -20.6707 | CE: 4.6025
Iter 0 | Total: 115.5477 | LL: -113.9023 | CE: 5.4844
Iter 1 | Total: 72.4607 | LL: -70.8460 | CE: 5.3823
Iter 2 | Total: 50.6479 | LL: -49.0954 | CE: 5.1752
Iter 3 | Total: 40.1713 | LL: -38.6797 | CE: 4.9720
Iter 4 | Total: 35.1127 | LL: -33.6654 | CE: 4.8244
Iter 5 | Total: 32.4248 | LL: -31.0081 | CE: 4.7223
Iter 6 | Total: 30.7695 | LL: -29.3759 | CE: 4.6455
Iter 7 | Total: 29.5842 | LL: -28.2101 | CE: 4.5805
Iter 8 | Total: 28.6269 | LL: -27.2706 | CE: 4.5210
Iter 9 | Total: 27.7888 | LL: -26.4493 | CE: 4.4650
Iter 10 | Total: 27.0217 | LL: -25.6981 | CE: 4.4120
Iter 11 | Total: 26.3072 | LL: -24.9985 | CE: 4.3624
Iter 12 | Total: 25.6413 | LL: -24.3463 | CE: 4.3166
Iter 13 | Total: 25.0261 | LL: -23.7435 | CE: 4.2752
Iter 14 | Total: 24.4648 | LL: -23.1933 | CE: 4.2386
Iter 15 | Total: 23.9593 | LL: -22.6971 | CE: 4.2074
Iter 16 | Total: 23.5091 | LL: -22.2544 | CE: 4.1825
Iter 17 | Total: 23.1118 | LL: -21.8625 | CE: 4.1645
Iter 18 | Total: 22.7637 | LL: -21.5174 | CE: 4.1541
Iter 19 | Total: 22.4602 | LL: -21.2146 | CE: 4.1519
Iter 20 | Total: 22.1969 | LL: -20.9493 | CE: 4.1586
Iter 21 | Total: 21.9693 | LL: -20.7169 | CE: 4.1745
Iter 22 | Total: 21.7733 | LL: -20.5133 | CE: 4.2001
Iter 23 | Total: 21.6053 | LL: -20.3347 | CE: 4.2354
Iter 24 | Total: 21.4619 | LL: -20.1777 | CE: 4.2807
Iter 25 | Total: 21.3403 | LL: -20.0395 | CE: 4.3359
Iter 26 | Total: 21.2378 | LL: -19.9175 | CE: 4.4010
Iter 27 | Total: 21.1523 | LL: -19.8096 | CE: 4.4758
Iter 28 | Total: 21.0820 | LL: -19.7139 | CE: 4.5602
Iter 29 | Total: 21.0249 | LL: -19.6288 | CE: 4.6538
Iter 0 | Total: 114.4167 | LL: -112.7736 | CE: 5.4771
Iter 1 | Total: 70.6258 | LL: -69.0233 | CE: 5.3416
Iter 2 | Total: 49.0755 | LL: -47.5473 | CE: 5.0941
Iter 3 | Total: 39.2154 | LL: -37.7459 | CE: 4.8986
Iter 4 | Total: 34.5740 | LL: -33.1422 | CE: 4.7725
Iter 5 | Total: 32.1284 | LL: -30.7213 | CE: 4.6906
Iter 6 | Total: 30.6152 | LL: -29.2261 | CE: 4.6306
Iter 7 | Total: 29.5149 | LL: -28.1408 | CE: 4.5803
Iter 8 | Total: 28.6088 | LL: -27.2484 | CE: 4.5348
Iter 9 | Total: 27.8011 | LL: -26.4533 | CE: 4.4927
Iter 10 | Total: 27.0497 | LL: -25.7134 | CE: 4.4542
Iter 11 | Total: 26.3394 | LL: -25.0135 | CE: 4.4198
Iter 12 | Total: 25.6690 | LL: -24.3520 | CE: 4.3901
Iter 13 | Total: 25.0431 | LL: -23.7334 | CE: 4.3657
Iter 14 | Total: 24.4666 | LL: -23.1625 | CE: 4.3470
Iter 15 | Total: 23.9425 | LL: -22.6421 | CE: 4.3348
Iter 16 | Total: 23.4713 | LL: -22.1724 | CE: 4.3296
Iter 17 | Total: 23.0509 | LL: -21.7513 | CE: 4.3321
Iter 18 | Total: 22.6783 | LL: -21.3755 | CE: 4.3428
Iter 19 | Total: 22.3496 | LL: -21.0409 | CE: 4.3622
Iter 20 | Total: 22.0606 | LL: -20.7433 | CE: 4.3909
Iter 21 | Total: 21.8074 | LL: -20.4787 | CE: 4.4291
Iter 22 | Total: 21.5864 | LL: -20.2432 | CE: 4.4771
Iter 23 | Total: 21.3943 | LL: -20.0337 | CE: 4.5352
Iter 24 | Total: 21.2281 | LL: -19.8471 | CE: 4.6034
Iter 25 | Total: 21.0852 | LL: -19.6807 | CE: 4.6818
Iter 26 | Total: 20.9634 | LL: -19.5322 | CE: 4.7705
Iter 27 | Total: 20.8606 | LL: -19.3998 | CE: 4.8694
Iter 28 | Total: 20.7749 | LL: -19.2814 | CE: 4.9784
Iter 29 | Total: 20.7049 | LL: -19.1757 | CE: 5.0974
Iter 0 | Total: 138.9988 | LL: -137.3549 | CE: 5.4797
Iter 1 | Total: 84.2514 | LL: -82.6259 | CE: 5.4183
Iter 2 | Total: 58.1786 | LL: -56.5879 | CE: 5.3021
Iter 3 | Total: 44.5129 | LL: -42.9741 | CE: 5.1292
Iter 4 | Total: 37.4415 | LL: -35.9534 | CE: 4.9604
Iter 5 | Total: 33.7118 | LL: -32.2631 | CE: 4.8289
Iter 6 | Total: 31.5906 | LL: -30.1704 | CE: 4.7339
Iter 7 | Total: 30.2367 | LL: -28.8375 | CE: 4.6639
Iter 8 | Total: 29.2579 | LL: -27.8752 | CE: 4.6091
Iter 9 | Total: 28.4716 | LL: -27.1025 | CE: 4.5635
Iter 10 | Total: 27.7908 | LL: -26.4335 | CE: 4.5243
Iter 11 | Total: 27.1733 | LL: -25.8262 | CE: 4.4903
Iter 12 | Total: 26.5992 | LL: -25.2607 | CE: 4.4616
Iter 13 | Total: 26.0594 | LL: -24.7279 | CE: 4.4385
Iter 14 | Total: 25.5511 | LL: -24.2247 | CE: 4.4212
Iter 15 | Total: 25.0743 | LL: -23.7512 | CE: 4.4102
Iter 16 | Total: 24.6304 | LL: -23.3086 | CE: 4.4059
Iter 17 | Total: 24.2206 | LL: -22.8980 | CE: 4.4087
Iter 18 | Total: 23.8457 | LL: -22.5201 | CE: 4.4187
Iter 19 | Total: 23.5054 | LL: -22.1745 | CE: 4.4364
Iter 20 | Total: 23.1987 | LL: -21.8601 | CE: 4.4620
Iter 21 | Total: 22.9238 | LL: -21.5751 | CE: 4.4956
Iter 22 | Total: 22.6786 | LL: -21.3174 | CE: 4.5374
Iter 23 | Total: 22.4609 | LL: -21.0847 | CE: 4.5874
Iter 24 | Total: 22.2683 | LL: -20.8746 | CE: 4.6457
Iter 25 | Total: 22.0986 | LL: -20.6849 | CE: 4.7123
Iter 26 | Total: 21.9498 | LL: -20.5136 | CE: 4.7872
Iter 27 | Total: 21.8197 | LL: -20.3586 | CE: 4.8704
Iter 28 | Total: 21.7067 | LL: -20.2182 | CE: 4.9617
Iter 29 | Total: 21.6093 | LL: -20.0909 | CE: 5.0611
Iter 0 | Total: 238.1601 | LL: -236.5418 | CE: 5.3943
Iter 1 | Total: 126.6438 | LL: -125.0439 | CE: 5.3333
Iter 2 | Total: 81.1145 | LL: -79.5389 | CE: 5.2520
Iter 3 | Total: 59.6746 | LL: -58.1247 | CE: 5.1664
Iter 4 | Total: 47.9502 | LL: -46.4326 | CE: 5.0585
Iter 5 | Total: 41.1095 | LL: -39.6275 | CE: 4.9399
Iter 6 | Total: 36.9953 | LL: -35.5465 | CE: 4.8292
Iter 7 | Total: 34.4304 | LL: -33.0096 | CE: 4.7362
Iter 8 | Total: 32.7418 | LL: -31.3433 | CE: 4.6618
Iter 9 | Total: 31.5494 | LL: -30.1685 | CE: 4.6029
Iter 10 | Total: 30.6425 | LL: -29.2758 | CE: 4.5554
Iter 11 | Total: 29.9053 | LL: -28.5505 | CE: 4.5161
Iter 12 | Total: 29.2731 | LL: -27.9283 | CE: 4.4827
Iter 13 | Total: 28.7091 | LL: -27.3729 | CE: 4.4539
Iter 14 | Total: 28.1927 | LL: -26.8640 | CE: 4.4290
Iter 15 | Total: 27.7125 | LL: -26.3902 | CE: 4.4077
Iter 16 | Total: 27.2625 | LL: -25.9456 | CE: 4.3898
Iter 17 | Total: 26.8397 | LL: -25.5271 | CE: 4.3753
Iter 18 | Total: 26.4424 | LL: -25.1331 | CE: 4.3642
Iter 19 | Total: 26.0695 | LL: -24.7625 | CE: 4.3566
Iter 20 | Total: 25.7201 | LL: -24.4143 | CE: 4.3524
Iter 21 | Total: 25.3933 | LL: -24.0878 | CE: 4.3516
Iter 22 | Total: 25.0881 | LL: -23.7818 | CE: 4.3543
Iter 23 | Total: 24.8035 | LL: -23.4954 | CE: 4.3604
